Original Dataset Image,MBLLEN Applied,GLADNet Applied,Retinexnet Applied,CE Applied,PPRP Applied,PCA Applied
94.74591697,116.123089,139.1841321,188.8303427,122.3096664,157.7260652,150.1595093
91.46692062,108.8721888,120.3534185,162.4660243,108.6076768,155.1562116,136.6904824
71.13621563,109.0342537,146.8716624,185.8882526,108.1288543,130.1634614,173.2409726
28.64950796,70.18034951,99.07219847,109.6621282,59.15488789,206.4626417,206.5471456
90.206355,105.5825278,118.7068907,148.8340905,106.4451121,131.8210787,91.82453704
73.12576202,124.8323167,141.2804154,166.4418374,122.5076425,150.3410692,164.8255867
64.59697598,129.5866588,152.4917031,192.2242503,105.1047363,145.695534,211.30822
106.1996561,109.2189967,129.4604507,109.989575,131.7166205,161.4154557,223.2752709
54.22131322,125.265486,140.1401933,160.488682,104.3396734,111.7095219,169.4364172
40.7392486,51.35370025,102.9076755,114.8507123,95.21415335,108.8918962,114.9826616
24.78612706,90.94258972,116.9244771,149.209547,97.79887134,88.30790772,197.4727955
75.64871987,91.70257347,114.8923512,144.9357701,104.293427,131.9268493,100.6435204
55.16855741,136.5634096,158.03391,195.946317,101.4538101,115.8538245,192.9770121
71.27828623,98.39140883,109.0548348,110.9199249,90.32738025,91.96242049,303.0487368
88.36233405,106.4398357,124.0909718,149.8694034,109.5638337,155.707653,138.5646579
37.3339683,125.1075937,125.8074805,136.6384881,111.8779095,93.41721377,205.6378201
80.02731859,93.68775859,108.0718658,143.6228975,106.9482954,109.6796083,105.3916653
33.93670575,88.62044205,99.78706807,122.200894,80.02689362,62.33683651,158.5973211
78.39126131,88.90631101,123.2914206,182.5587037,101.5261625,138.9304185,155.6376458
125.3035496,149.2649953,160.5380568,196.430953,144.5689569,204.2363951,204.8423611
99.13051929,120.0222612,131.7203277,181.0213779,113.28361,143.7692372,120.9593994
126.1454294,147.8574627,169.8607687,222.4711857,151.9826465,214.0709675,244.0442515
257.8860238,68.0242408,72.78302515,98.19168309,270.4729849,264.6868585,136.21802
98.86429128,144.1473792,146.0050194,165.7657274,132.4038159,212.3459007,192.6822443
271.867454,83.1806133,104.689751,129.3687109,298.4611675,291.2429874,129.6884764
89.37255648,107.0198098,133.7147643,180.6618891,107.8328493,152.9342608,166.7793421
138.1879174,146.6155449,164.1657262,196.3128219,145.4456638,207.7221309,154.2976819
67.89170642,76.63007301,98.11921505,126.3510883,79.83167664,112.7370229,97.58255545
36.92607247,57.34320501,95.86930252,120.9124163,75.75135674,135.9711828,138.8902565
44.68028229,113.3738377,115.223677,141.1025339,86.85179258,70.90618523,237.0409283
89.2944338,119.2991551,149.2414438,180.650193,131.2876448,143.7159,251.5468015
115.4640224,120.4385754,150.3439352,196.5036033,119.3572053,222.7005013,223.6204347
297.1582811,87.18510216,106.2195456,137.1700403,347.1171962,401.6649944,142.8358191
81.43487293,96.20528376,114.8709544,129.1713252,117.7682595,241.2115145,142.7871486
41.75141448,71.01180784,103.8463404,137.9226645,80.895443,90.2500861,113.2521923
84.06141407,99.09134968,117.7036202,140.7090174,109.001996,159.1268147,192.5798491
94.95676535,92.20324791,104.1014939,118.0266761,101.4652641,131.2915177,242.5355852
75.47850257,68.54411822,39.33697424,57.80539433,79.45093525,75.08908541,342.5790025
52.05358166,101.4924563,130.4075901,150.242835,102.253025,113.2761417,155.4165746
86.26532843,100.2858359,119.2599278,159.4396648,101.9926044,138.2035585,127.2533614
59.12226048,122.6197284,141.2485823,149.2005795,123.7473601,121.6772602,157.8424223
318.8741294,92.0106514,58.28111336,80.84821447,296.6574236,307.1111967,306.6791835
118.4180433,130.7808725,151.9567825,173.0864046,138.8203527,192.6547026,170.0754902
57.82810918,71.10224619,90.77842611,123.9335059,74.23536421,143.6985016,163.812548
37.68846962,75.03383188,102.9949005,130.4766379,84.2398033,102.0200049,118.2576612
76.7846344,104.1452221,123.5103108,177.6327071,88.84165695,157.7094784,184.1845423
259.4261737,82.63618981,98.52872526,128.688823,296.366542,291.8061834,108.6896201
36.93951401,92.78771502,133.5923715,161.1467458,87.86052974,80.7394526,162.8920369
292.7767937,98.34709459,110.147841,134.308866,289.3206383,299.7507045,140.4972722
61.06387457,108.2157835,129.082265,134.3485019,114.1386715,146.9425428,147.1317725
34.65316919,111.7406965,117.6850751,140.0852232,92.41990786,186.1980486,233.424962
122.2385224,140.1888482,150.5930721,174.8598879,160.7856458,227.2140257,213.1305319
47.06519891,68.93469854,92.99029756,91.5531298,64.26785148,89.85146046,244.4471864
86.87006853,114.9731259,143.4698674,177.6227516,125.3215121,154.4858418,152.7490516
61.47746943,135.739627,148.1842538,167.0824522,110.3807527,124.8217192,194.2049708
116.9146129,131.3448027,160.7838669,191.6764852,147.2850607,206.0212086,203.310548
297.6237833,102.862308,123.6053986,149.5035546,331.7460156,338.9347683,123.8780466
79.33030342,108.2375495,110.8175032,95.35624448,106.7448095,115.4399059,270.9476533
74.90475078,95.98705913,115.8548843,130.8554128,105.7448813,140.6518169,168.1824836
112.3549257,132.0170259,137.5326131,169.4467528,128.1965513,176.529732,148.8657909
126.5609171,135.3219364,149.4711433,188.5571502,133.7089032,178.4907754,131.3902827
107.520053,136.7343128,150.32169,150.9047025,142.6310342,175.616389,306.614436
106.7909411,153.9767607,184.600248,222.4388414,157.5622765,196.6036948,228.6590542
108.9000814,121.78259,147.582371,156.4301846,130.9634623,174.9586288,210.7639357
77.07872029,142.7433474,165.8735676,179.010576,129.1807942,170.6810503,159.2811965
44.14255782,56.15393086,88.39861521,122.1144429,61.85823164,195.3888895,172.7114372
45.64612319,93.0200076,96.1884423,137.2029661,74.60307387,94.91117419,168.7973614
84.66745973,89.65027944,103.6805368,116.6092578,111.1311834,161.1343141,119.8056754
82.43858538,104.9986694,126.738799,138.8535761,110.1150997,151.4237271,134.4350392
94.11448944,110.9868161,134.4251089,159.9406417,123.4311613,155.1280663,245.6070623
69.44397649,90.21947568,122.0472699,164.8719664,92.55463113,191.6233556,195.7920769
91.92461099,118.0943125,125.487533,113.5724084,122.6244419,137.7681293,286.3081617
79.28315686,87.29348568,61.21543473,81.30415641,86.55257706,94.90867353,325.2528809
274.0822699,84.16724341,110.9834476,151.4103475,309.618437,318.7750874,108.3699748
52.79477145,75.34209708,105.9213827,149.381763,80.32336358,139.4319484,154.8382918
67.85723611,89.14839336,90.16031329,104.5174541,92.97488321,115.5872883,222.2508077
93.72510528,104.1551383,134.736241,183.1895219,109.6714236,169.5748716,226.8673649
82.05404936,99.68841664,111.0813927,150.9459883,120.9276644,172.6947771,188.8695819
136.2031684,147.1642204,166.4461002,183.1801657,157.1067519,205.5439651,197.6808886
45.39964275,101.3695877,124.9017763,150.4821044,96.65939099,90.56724856,198.5614596
103.7484741,114.838829,129.4806504,131.8571702,128.4071062,155.0962412,253.1268346
107.0464421,100.2716861,109.3447752,147.9584227,109.1154246,136.4699531,256.9572795
65.46595954,110.9802033,123.8068808,167.5053977,100.8281834,123.024005,142.3172341
103.5592423,121.5785026,136.2025697,164.5600953,122.3676581,167.5713853,121.7589761
306.9660308,77.17983917,95.09022056,95.12331304,338.2482922,324.4762748,99.74590682
30.74611967,98.52839275,107.2548914,127.6047863,71.2770055,54.28463663,156.5752294
298.0009467,58.87192128,77.40953704,100.3664022,322.9758967,378.1245891,178.8847273
40.72609555,76.5453501,86.73485176,114.2404182,71.45330894,85.47094787,105.2244446
93.8925226,97.66235442,125.8087533,141.5677043,105.7127103,159.5177265,217.7595969
105.5156455,159.7117793,156.2095942,185.6532349,125.0061575,198.8259955,275.2589254
106.3955683,137.1940808,170.2771026,201.8719826,153.7608004,190.4089875,197.9757136
129.4036846,136.3197191,143.1487353,182.762272,141.2983937,185.6932942,185.0577765
283.4851554,91.25053964,101.7465691,108.1468301,320.0369691,316.3339824,84.44870299
44.05629756,71.14667991,87.63026197,97.25719895,74.36871794,105.6571048,173.8488817
95.16620631,129.4168019,157.7122985,157.3395591,136.5861805,160.1681306,243.9385328
111.4742956,130.1350105,141.9697293,181.7791038,131.0736854,185.4104825,155.1189297
18.90974822,85.33429372,72.86301635,92.87244435,73.19652589,82.60172386,147.3383474
338.2396392,72.52178777,73.94192733,81.68315036,294.2665633,305.1908866,135.2531015
79.12656987,87.74337642,115.9690032,157.3982926,106.7016085,162.1581897,148.4806943
61.84666374,104.2226448,130.6604185,146.9717978,93.14509816,123.3126243,175.5638942
59.19085579,78.04040529,104.8939608,119.3930842,100.9988469,106.345212,90.72282771
119.3545303,125.8789038,142.5753322,187.5332516,135.0596149,181.2317486,145.6140014
83.74031999,105.760761,124.1675268,168.0249184,103.1667418,139.8989463,119.5492834
101.9022005,120.7717936,136.4900352,181.7570156,124.5058279,174.2773783,145.6506873
105.8122482,120.0212442,151.9086306,201.1059646,136.6075838,166.5864657,223.0939074
78.04889438,97.58030439,101.5069376,121.3366592,101.0727932,165.2155466,157.3698384
62.99436865,112.6273357,132.0465485,146.9896978,123.4061501,143.6673766,145.9914744
94.51290005,115.6823788,139.0510758,144.209538,121.1194392,164.0073394,168.7140447
62.21262145,105.7006816,135.929764,177.5097891,92.71884364,123.7431504,198.4970862
63.45737289,71.88115046,75.82868284,89.14550379,82.45032253,75.89152186,354.6594525
20.58384504,100.1452422,118.3393172,159.6052105,64.78710809,58.01337521,153.8115501
43.12599132,93.20498157,108.058485,165.4378276,74.50796024,153.4824175,213.6472541
51.39699436,75.69034592,99.95473015,120.344782,80.59087176,117.0424645,156.5455394
108.73449,128.6484884,147.9062662,185.4901982,133.6188925,179.8581767,134.3366558
36.94060045,93.94409561,112.8044551,160.6886196,71.52466645,182.3762234,235.5584345
89.70406364,107.3826427,122.4343527,171.8878966,111.7639161,136.5735941,119.815024
102.6072729,116.3278769,124.7906734,153.6098757,125.0490737,146.2957503,131.5552652
64.77526373,90.2426631,117.7095983,139.7371149,109.8657736,111.888992,104.1157713
25.78631584,77.50269419,96.61630982,111.805854,110.1878469,98.7884072,205.8756038
68.09303066,105.5989286,130.6446512,161.0205427,112.4341246,132.8482728,118.8219759
45.02328679,66.13907072,101.3296065,137.1146998,83.55944738,106.1334235,123.4772072
45.4349294,88.99863537,114.5014393,136.3504653,91.09367337,94.02928981,207.6177627
45.10843575,87.5892105,101.9116001,144.0651238,89.73179986,153.1225435,151.6644166
59.54740863,106.627964,134.3309032,149.3240755,123.302339,123.0011942,151.8795546
34.78841293,76.46691436,100.17313,133.9384857,70.23992931,83.49498316,119.0016055
44.58513675,81.7201104,86.12489396,109.3326803,72.05838102,206.2477334,183.9703243
109.190695,128.3371467,146.9410786,175.3543793,139.2072564,198.7501297,163.0417516
46.65674916,107.678708,121.8034375,141.4804534,95.82786411,101.6667333,169.3872314
99.01478816,117.6469547,143.425839,175.7365402,136.8242461,152.4431656,250.7085777
33.84503232,73.4971402,107.634653,140.8552657,73.27165515,95.40419492,115.3018708
70.57485945,93.31013015,114.3408015,148.0801208,105.4711853,133.9739577,136.0638625
22.33050686,88.06853934,101.1755786,130.6278932,61.16048007,51.32619882,162.1285952
270.9544236,61.26041331,87.14462634,102.6479424,309.3829383,299.0404216,94.09493807
38.49199029,67.33079416,94.91963087,138.2025357,69.58572298,119.7028979,180.1073659
64.75123794,88.42331821,124.89174,147.1045145,107.1458942,116.6090615,113.0714728
91.3812565,128.165108,142.7536419,139.3995633,118.6269509,172.3956142,227.3194012
65.23437634,86.76453676,102.3223494,124.4865862,90.11357528,126.5051418,229.4976401
112.0839759,129.3661367,146.5776666,174.1828066,133.541625,181.3268582,179.6005874
84.19915972,110.5300077,134.6422689,156.7271811,122.6700941,166.1233893,139.0351172
34.16128363,58.19059385,82.77863957,122.2366841,61.91523502,139.1309898,135.2284241
41.38975033,84.01544966,107.7911438,119.5777182,84.97051508,81.75937594,138.5993892
130.3651675,149.090418,161.2407952,216.8912048,136.0577927,193.829576,157.4422687
111.0975681,136.0360644,122.130669,130.5210673,120.5147455,145.5325052,355.551792
62.62472301,120.2604929,136.6777615,168.0929548,110.7964595,112.8780603,221.5742548
83.62189005,90.40226916,109.4974011,123.4549889,110.5830883,138.7700888,93.61329827
52.87001481,63.92118782,67.99624262,73.58073698,70.85353311,58.38710858,300.5029312
71.66429968,115.2862272,121.1049396,157.465971,106.3890824,135.6385651,163.2210309
61.63920361,97.22116753,139.1024802,162.439559,112.7987329,129.8201192,144.6772715
41.72465563,93.37653117,108.3839094,141.2191942,82.91807345,108.1547827,165.5378636
115.3984451,130.975266,156.752905,165.1183619,142.1783797,204.1984387,202.5292409
63.90440015,94.27304271,109.9948077,135.8021261,108.3708538,134.5093225,115.3195276
18.54636469,66.46127011,89.18409073,103.4348502,78.41619107,52.62471054,97.17831478
150.4049678,158.0791401,171.2269749,178.8420573,168.8110847,224.1780657,215.4077793
80.63749963,122.6188958,133.8996311,157.5878083,121.886496,164.9038401,173.9726874
96.04925968,145.6780958,160.1274594,200.2097829,137.9407101,153.9289578,282.6834832
97.50666672,110.6509371,137.3339836,154.3880978,120.968517,176.1515265,149.2290851
100.9866948,137.7383529,117.8932455,146.3610763,129.6693507,136.8518569,402.8736511
85.5329686,135.4832114,152.7134827,203.3568476,116.1744322,158.5691615,232.506092
91.44404761,100.9034089,114.1727848,142.1736529,116.4162973,140.6398173,106.476068
33.53441995,95.28740712,108.5877994,129.8016742,67.19028219,108.2252852,209.8149033
60.84959222,95.92135095,129.0505748,161.369948,102.9744791,140.4665262,129.5291297
316.5632462,92.04789674,110.0581048,119.4937635,357.9752517,346.1282514,122.4989221
105.1754781,141.1589245,168.9419612,170.9299842,132.1436955,182.7643067,215.5412704
98.72163918,139.4280327,158.4183082,203.4592734,144.9163568,179.7669376,155.6588028
132.1360078,143.1289442,163.0534936,158.0793952,158.4011014,212.6444828,256.3397311
113.1344268,123.1318439,138.4808964,170.6284092,109.680869,166.3993375,293.4674657
35.25204184,92.63234508,85.75652183,93.58196122,82.56405149,89.4784188,236.485352
149.90516,151.5036185,173.3770622,206.2807863,152.6947045,205.2227212,229.4653232
92.81888518,118.7419181,147.0793393,162.4795462,126.5483123,167.6824412,201.1744504
61.04197295,69.7997887,100.5733041,94.79766094,102.5042272,189.2581769,131.5209339
78.90555436,112.5312018,122.8390801,165.0538424,101.4889718,136.8058656,131.216127
68.37505598,74.01387929,103.1886647,140.861042,96.77005094,174.6262286,171.958473
72.90581797,119.3335784,136.8108102,179.1385545,107.0722966,146.9252051,172.7291025
108.6826654,142.5137032,155.3159283,180.5723414,132.9216889,184.0950107,233.1440677
57.8123531,99.25318583,91.95321876,130.8715652,90.53953677,91.73880974,268.2214404
120.922326,165.7213223,188.9598471,231.8907358,155.8596469,219.0011736,222.193934
47.950396,65.48705511,92.73678836,101.2515905,84.71819794,85.33593631,83.09134115
130.137635,142.3302492,158.2498869,188.6405531,149.8515986,203.8317006,208.7761546
64.94431266,92.51252942,123.2389932,181.2975872,82.64380278,119.7838633,171.5363248
104.5466982,115.9174328,126.9646001,159.1604018,122.9988494,175.1302893,131.241827
119.563173,130.5370661,147.9867846,163.3071019,134.9456659,186.9431122,200.0378699
100.1664796,122.476633,143.4574588,152.2960476,128.9412523,162.1928466,269.056393
53.28295621,95.93786101,91.55087903,117.8032076,98.57245364,186.4255883,222.8192007
58.72525004,75.98343476,103.8768357,141.0422575,88.85939286,117.2234969,101.3801197
89.64960672,115.37134,145.3428819,177.6860644,118.4248248,149.1314867,197.5147403
93.27586442,106.0522166,136.2440247,154.0820092,115.7098678,150.9777773,222.2780471
105.6109258,118.9868541,130.9032413,152.0030184,127.8781788,185.7849838,160.1999876
83.17324317,112.504103,130.0712978,104.7048141,108.7881221,144.5035239,258.2677941
36.01557543,55.09787816,86.04118077,104.7577482,74.75854899,94.75217807,111.4125987
97.85286816,126.805142,152.5455283,189.3646566,137.8982099,180.6852101,167.3548479
58.0746257,101.1111562,114.0335176,152.8680091,104.9645371,107.0604022,154.7923911
64.63325285,79.36708195,112.9011729,153.7209544,94.47602372,126.2969664,99.97124461
46.48752641,57.01463609,89.91837215,97.26200463,85.89170382,200.3276935,97.90020488
92.29194392,139.8008909,167.3300502,193.855184,149.8318155,160.3790634,223.0358499
69.31431546,100.1267384,126.669332,177.1999109,103.716712,169.0751014,178.575047
143.7927305,151.9216798,161.5962767,179.0064457,144.0725265,205.9601874,208.0989759
71.4747989,74.70480165,107.4300544,143.2219311,94.92512993,138.8237308,139.3569526
121.3118799,124.07515,137.6388503,165.8934841,127.3122228,165.8854217,201.7206883
85.95513646,135.4738693,140.9009285,181.6343214,114.1732614,157.6883748,187.8464018
72.36994865,139.1021645,133.6857551,169.186958,117.4289106,150.6580515,213.1468818
99.39697432,115.8046682,133.8279988,120.6022138,139.7237132,194.6883479,213.1608315
96.24670602,107.3552898,141.110997,155.294573,130.9356471,158.2109906,207.1160472
54.77357486,93.39163357,104.2838357,130.5402309,97.91217988,115.1970743,112.3294549
124.3942914,135.7808606,152.4147169,152.6106235,143.9362961,193.27934,184.2292664
89.98305352,104.1593688,121.7638139,170.9625247,104.1365263,149.7887161,158.1070687
100.1736054,109.1872853,124.4045876,163.1488813,107.4666647,151.4489893,123.1923521
84.44045558,119.0542589,122.4287909,148.0182646,124.7934063,165.1153477,190.0332285
284.0862062,84.62651533,94.82861716,106.5709345,303.6955047,294.181852,95.40636547
30.63100705,68.80456456,99.24059106,140.4697762,66.59435424,86.57498546,180.9771803
37.91207542,114.7158709,125.6375809,163.3101786,74.88090724,97.53591216,205.3494748
73.15584792,111.2501515,119.3502234,158.3074554,96.65327964,126.8339014,149.9587873
281.5947338,55.65734547,82.6993102,77.40921269,268.6112386,264.7216181,151.0962836
92.44957867,108.0109602,131.4789033,173.5265349,125.0573965,156.5846867,166.8078233
65.25298901,90.97400891,108.5568221,155.169933,91.69380319,116.8423049,131.4379509
114.461975,127.4934461,147.5682871,173.4969656,135.3523574,180.9362679,160.3160259
48.72440731,70.25286865,102.8880479,161.0083481,72.06222758,107.946337,134.6802403
65.80191169,97.95347,105.6931006,134.4492415,95.75203531,124.9506906,126.5785289
47.38831937,99.94821262,109.3930117,151.573531,90.29244693,110.5392475,139.0797906
106.4000292,121.7788672,148.7492839,196.9666613,126.746032,172.509355,142.9885876
89.5398661,103.2905571,125.554031,137.1996851,109.8924118,141.7047847,157.9384478
89.93811509,103.3491532,75.69455108,106.8581921,97.31655112,107.1616324,394.3337923
91.82545749,92.54364667,112.1874952,112.9848305,102.3165831,131.8885147,220.9044843
54.40267359,141.7782701,144.1784077,178.8647187,102.587711,96.99168418,232.1117838
85.79359234,97.94814256,105.4015223,123.8856099,117.8165202,124.7438551,186.9897152
88.93409899,104.92808,123.4943859,144.479582,122.5144923,163.9492488,147.1705513
29.20135823,79.50334237,76.85799898,97.97669947,65.42660499,62.70975712,99.57560961
65.80165199,75.35754904,100.5845726,126.8770811,98.07083917,147.7776286,138.7324146
76.41737828,86.89910999,99.07116786,126.2228852,92.26956736,103.0441233,82.14450642
33.52344524,82.65017916,81.79885568,102.3493741,62.8570353,49.9639434,202.9597297
111.4492248,112.9729094,114.8110463,149.0365801,129.3938006,122.9636376,189.4242112
75.14013965,111.4617657,60.04521922,69.30470518,84.67055205,93.06426858,416.7680393
57.89635981,83.2638965,105.627083,109.4191331,105.3668658,130.8492126,86.65579375
108.9783577,112.3086157,130.8982567,154.152351,128.6377341,161.5233393,124.8144953
73.80965334,119.3011433,130.9012335,162.0614779,113.3197342,148.9048338,183.2935698
42.46711735,67.98559322,102.6980323,138.0730257,68.99458955,115.1355602,129.5754888
14.56081604,62.96436894,89.73836146,89.47161752,49.70556518,86.946448,177.1769
302.7946486,83.2484604,65.83911336,83.15139724,303.1082167,301.1505351,331.1033447
43.40603795,78.77378654,102.6799159,154.3258798,77.44953067,155.1670812,237.7505978
76.66387648,115.1742695,120.8440768,143.3998173,104.9802863,140.717008,289.5562769
79.64228446,109.9873029,128.6230292,135.4165324,108.0204791,142.9969174,241.1377804
123.0329445,140.2598958,167.8318069,168.3236828,154.2250674,199.3645842,245.9934805
110.4974541,139.8354908,172.0602433,196.3503831,147.9509605,172.239141,263.477805
113.3852907,157.9085361,162.342048,191.569578,151.332771,228.1657448,196.4784321
78.36433758,108.8431342,131.2205761,152.1604171,123.0882556,162.57407,126.147193
76.8444371,118.9114572,128.8630004,148.2392358,102.9588497,187.8719494,218.34806
80.01738636,77.41843415,97.99335394,108.4445224,81.51779179,123.7849695,283.4636119
59.16472953,83.97218709,127.1261569,149.4411302,98.10855396,126.859912,99.62141952
106.7646103,112.6582204,133.8185913,170.8166527,130.5811718,151.9286969,307.6726529
73.92771069,108.4588618,135.6655457,171.5538752,116.6504333,130.8570398,141.4039908
106.2594225,115.1070241,140.6902307,161.6876056,131.3699274,175.3958631,151.0034143
264.4600876,75.91640533,81.34317778,96.39576098,280.2166621,272.6394616,148.5804291
74.93559126,97.57914205,135.2792608,185.8201046,101.1259538,147.450293,134.6713949
99.59387056,100.874134,124.7731694,138.9045466,105.7586579,161.4220901,174.8793894
72.71931315,84.47271611,101.881384,139.6309812,86.2668597,133.4761858,133.0393495
69.45536533,78.26243754,99.49088843,121.3332556,89.52076143,140.7532894,132.1870099
80.26014402,97.49283533,131.1181431,104.1628668,105.3815544,146.9104894,213.7563412
53.18973337,68.04920562,92.08940514,99.46383328,85.46087802,118.7565406,135.9733647
84.70313886,114.6190782,114.6555028,108.0403417,109.4722936,126.0023619,296.5813989
116.3139618,118.2660177,137.4886369,137.1743106,123.413903,161.3143885,187.481627
72.12631987,97.41776864,106.5568433,112.4781666,99.88743718,134.3245472,134.8397813
39.37420166,73.72036404,88.23835783,105.4300199,77.39636128,81.10217531,132.9360724
74.39498076,71.33333504,97.79978385,128.2959681,93.22443363,174.1658703,161.8384427
45.35413669,95.16930811,109.4029031,134.7469405,89.55616578,97.83356811,131.6593559
77.16164228,96.72189797,126.287513,161.2313365,114.2887544,143.4668932,148.9353767
101.8693433,111.462629,127.0680304,151.3909302,129.0669369,153.5373103,173.5914082
29.63018362,89.0028571,90.04476689,95.83750988,79.63976302,91.77402767,151.0708959
